"28","9","1","2","0","0","0","0","0","0"
"20","11","5","3","1","0","0","0","0","0"
"25","11","1","1","1","1","0","0","0","0"
"27","8","1","4","0","0","0","0","0","0"
"25","12","3","0","0","0","0","0","0","0"
"23","12","2","0","2","1","0","0","0","0"
"20","9","5","3","0","1","0","1","1","0"
"19","9","3","6","0","2","1","0","0","0"
"22","12","5","0","0","1","0","0","0","0"
"19","14","4","2","1","0","0","0","0","0"
"21","12","4","2","1","0","0","0","0","0"
"24","11","5","0","0","0","0","0","0","0"
"31","8","1","0","0","0","0","0","0","0"
"17","14","5","0","2","0","1","0","1","0"
"24","9","6","1","0","0","0","0","0","0"
"21","7","8","2","1","0","1","0","0","0"
"21","16","3","0","0","0","0","0","0","0"
"29","3","4","2","1","1","0","0","0","0"
"22","12","6","0","0","0","0","0","0","0"
"17","13","7","3","0","0","0","0","0","0"
"20","12","7","1","0","0","0","0","0","0"
"32","4","3","1","0","0","0","0","0","0"
"32","4","2","2","0","0","0","0","0","0"
"26","11","2","1","0","0","0","0","0","0"
"30","7","3","0","0","0","0","0","0","0"
"17","12","7","3","0","1","0","0","0","0"
"26","12","1","0","1","0","0","0","0","0"
"27","11","2","0","0","0","0","0","0","0"
"30","6","3","1","0","0","0","0","0","0"
"25","10","3","2","0","0","0","0","0","0"
"22","14","2","1","1","0","0","0","0","0"
"18","7","9","3","2","0","0","1","0","0"
"17","11","9","3","0","0","0","0","0","0"
"23","10","3","2","1","1","0","0","0","0"
"25","8","3","4","0","0","0","0","0","0"
"16","16","7","1","0","0","0","0","0","0"
"16","8","4","6","3","0","1","1","1","0"
"14","11","8","3","2","2","0","0","0","0"
"21","11","4","3","1","0","0","0","0","0"
"20","13","5","2","0","0","0","0","0","0"
"22","11","4","2","1","0","0","0","0","0"
"20","17","2","0","1","0","0","0","0","0"
"26","10","2","2","0","0","0","0","0","0"
"30","6","3","0","1","0","0","0","0","0"
"20","10","7","3","0","0","0","0","0","0"
"21","8","6","1","2","2","0","0","0","0"
"21","10","1","5","2","1","0","0","0","0"
"25","10","4","1","0","0","0","0","0","0"
"26","10","3","1","0","0","0","0","0","0"
"21","11","2","2","2","1","0","0","1","0"
"24","6","5","4","1","0","0","0","0","0"
"22","13","2","2","0","1","0","0","0","0"
"25","11","2","2","0","0","0","0","0","0"
"24","11","3","1","1","0","0","0","0","0"
"30","8","1","1","0","0","0","0","0","0"
"22","12","2","4","0","0","0","0","0","0"
"27","10","2","0","0","1","0","0","0","0"
"27","6","5","1","0","1","0","0","0","0"
"14","10","11","3","1","1","0","0","0","0"
"31","6","1","2","0","0","0","0","0","0"
"25","10","3","1","1","0","0","0","0","0"
"23","8","5","4","0","0","0","0","0","0"
"22","6","8","3","0","0","1","0","0","0"
"22","8","8","1","1","0","0","0","0","0"
"18","13","4","4","0","0","0","1","0","0"
"26","8","5","1","0","0","0","0","0","0"
"26","8","4","2","0","0","0","0","0","0"
"21","8","9","0","1","1","0","0","0","0"
"25","6","6","2","1","0","0","0","0","0"
"21","12","4","2","0","1","0","0","0","0"
"20","11","7","0","2","0","0","0","0","0"
"19","15","4","1","0","1","0","0","0","0"
"27","9","3","1","0","0","0","0","0","0"
"25","7","6","2","0","0","0","0","0","0"
"23","9","2","4","1","1","0","0","0","0"
"30","9","1","0","0","0","0","0","0","0"
"27","8","5","0","0","0","0","0","0","0"
"22","12","5","0","0","1","0","0","0","0"
"32","5","3","0","0","0","0","0","0","0"
"21","10","3","5","0","1","0","0","0","0"
"21","8","7","1","1","2","0","0","0","0"
"19","14","3","2","2","0","0","0","0","0"
"23","10","3","3","1","0","0","0","0","0"
"30","7","2","1","0","0","0","0","0","0"
"17","17","5","1","0","0","0","0","0","0"
"27","7","4","1","0","1","0","0","0","0"
"23","10","3","4","0","0","0","0","0","0"
"28","8","4","0","0","0","0","0","0","0"
"21","11","5","1","2","0","0","0","0","0"
"24","10","2","4","0","0","0","0","0","0"
"22","8","5","3","1","1","0","0","0","0"
"31","2","6","0","0","1","0","0","0","0"
"24","9","3","1","2","0","1","0","0","0"
"19","11","3","6","1","0","0","0","0","0"
"12","12","6","5","3","1","0","1","0","0"
"28","10","2","0","0","0","0","0","0","0"
"27","5","7","1","0","0","0","0","0","0"
"17","11","7","1","3","0","1","0","0","0"
"27","6","3","4","0","0","0","0","0","0"
"25","9","5","1","0","0","0","0","0","0"
"27","8","4","1","0","0","0","0","0","0"
"24","9","3","2","1","1","0","0","0","0"
"21","13","5","1","0","0","0","0","0","0"
"21","11","5","3","0","0","0","0","0","0"
"26","9","2","2","0","1","0","0","0","0"
"24","10","2","1","3","0","0","0","0","0"
"27","9","3","0","1","0","0","0","0","0"
"28","4","2","3","3","0","0","0","0","0"
"17","13","2","4","1","2","0","1","0","0"
"27","4","5","2","1","1","0","0","0","0"
"21","15","1","3","0","0","0","0","0","0"
"24","13","1","1","1","0","0","0","0","0"
"23","8","3","1","2","2","0","1","0","0"
"29","7","2","2","0","0","0","0","0","0"
"24","11","4","0","0","1","0","0","0","0"
"20","9","5","6","0","0","0","0","0","0"
"31","7","2","0","0","0","0","0","0","0"
"27","8","1","3","1","0","0","0","0","0"
"30","8","1","1","0","0","0","0","0","0"
"22","8","6","2","0","1","1","0","0","0"
"19","11","4","2","1","1","1","1","0","0"
"25","9","3","3","0","0","0","0","0","0"
"20","15","3","0","2","0","0","0","0","0"
