"61","5","3","1","0","0","0","0","0","0"
"47","12","4","5","1","1","0","0","0","0"
"46","18","6","0","0","0","0","0","0","0"
"41","17","4","4","1","1","1","1","0","0"
"38","24","6","2","0","0","0","0","0","0"
"47","19","3","1","0","0","0","0","0","0"
"38","13","10","6","1","1","0","0","1","0"
"42","18","9","1","0","0","0","0","0","0"
"50","13","5","1","1","0","0","0","0","0"
"49","11","5","4","1","0","0","0","0","0"
"44","13","8","2","1","1","0","1","0","0"
"40","12","8","8","0","2","0","0","0","0"
"52","14","4","0","0","0","0","0","0","0"
"40","12","14","2","1","0","0","0","1","0"
"42","17","9","1","0","1","0","0","0","0"
"43","14","10","2","0","0","0","0","1","0"
"41","20","4","3","1","1","0","0","0","0"
"37","17","6","3","5","1","1","0","0","0"
"46","15","4","3","2","0","0","0","0","0"
"49","16","3","2","0","0","0","0","0","0"
"48","18","3","1","0","0","0","0","0","0"
"44","19","2","4","1","0","0","0","0","0"
"60","5","5","0","0","0","0","0","0","0"
"51","13","5","1","0","0","0","0","0","0"
"51","15","4","0","0","0","0","0","0","0"
"46","15","7","1","0","1","0","0","0","0"
"51","11","7","1","0","0","0","0","0","0"
"30","18","10","7","3","1","1","0","0","0"
"50","15","3","1","1","0","0","0","0","0"
"50","15","5","0","0","0","0","0","0","0"
"49","16","3","0","2","0","0","0","0","0"
"48","15","5","2","0","0","0","0","0","0"
"44","14","6","4","2","0","0","0","0","0"
"44","14","8","4","0","0","0","0","0","0"
"53","12","5","0","0","0","0","0","0","0"
"59","9","2","0","0","0","0","0","0","0"
"41","17","8","2","2","0","0","0","0","0"
"40","16","9","3","0","1","1","0","0","0"
"45","15","6","3","1","0","0","0","0","0"
"37","15","11","6","1","0","0","0","0","0"
"47","15","6","2","0","0","0","0","0","0"
"53","9","6","1","1","0","0","0","0","0"
"42","16","7","2","3","0","0","0","0","0"
"43","16","6","4","0","0","1","0","0","0"
"34","9","15","8","3","1","0","0","0","0"
"47","20","2","1","0","0","0","0","0","0"
"48","14","8","0","0","0","0","0","0","0"
"43","19","8","0","0","0","0","0","0","0"
"37","20","10","2","1","0","0","0","0","0"
"37","22","6","4","1","0","0","0","0","0"
"35","16","13","5","1","0","0","0","0","0"
"26","22","15","4","3","0","0","0","0","0"
"41","12","8","6","2","1","0","0","0","0"
"33","25","5","1","4","2","0","0","0","0"
"38","19","7","6","0","0","0","0","0","0"
"53","9","4","2","2","0","0","0","0","0"
"62","7","1","0","0","0","0","0","0","0"
"53","14","2","0","1","0","0","0","0","0"
"42","21","6","0","1","0","0","0","0","0"
"38","19","8","5","0","0","0","0","0","0"
"44","17","5","2","2","0","0","0","0","0"
"49","19","1","1","0","0","0","0","0","0"
"50","10","5","4","1","0","0","0","0","0"
"47","20","2","1","0","0","0","0","0","0"
"50","18","2","0","0","0","0","0","0","0"
"54","9","5","0","1","1","0","0","0","0"
"45","18","4","3","0","0","0","0","0","0"
"48","15","6","1","0","0","0","0","0","0"
"45","18","5","2","0","0","0","0","0","0"
"45","16","5","4","0","0","0","0","0","0"
"44","16","4","3","2","0","1","0","0","0"
"46","13","7","4","0","0","0","0","0","0"
"60","8","1","1","0","0","0","0","0","0"
"49","17","2","2","0","0","0","0","0","0"
"46","15","5","4","0","0","0","0","0","0"
"35","16","6","8","3","2","0","0","0","0"
"43","19","5","2","1","0","0","0","0","0"
"43","16","9","1","1","0","0","0","0","0"
"45","17","5","2","1","0","0","0","0","0"
"42","13","9","1","3","2","0","0","0","0"
